title,description,priority,category
Billing error,Payment gateway timed out during checkout.,Low,Billing
Refund not received,Transaction declined despite sufficient balance.,High,Billing
Payment gateway timeout,Subscription payment did not go through on renewal.,High,Billing
Charged twice for same order,Refund was initiated but not received even after expected time.,Critical,Billing
Refund not received,Transaction declined despite sufficient balance.,High,Billing
Charged twice for same order,Refund was initiated but not received even after expected time.,Critical,Billing
Charged twice for same order,User reports payment failure while placing the order.,Critical,Billing
Amount deducted but order failed,User charged twice for a single transaction.,Critical,Billing
Billing error,Subscription payment did not go through on renewal.,Low,Billing
Charged twice for same order,Invoice generated with incorrect amount.,Critical,Billing
Invoice issue,Invoice generated with incorrect amount.,Medium,Billing
Amount deducted but order failed,Transaction declined despite sufficient balance.,Critical,Billing
Amount deducted but order failed,Payment gateway timed out during checkout.,Critical,Billing
Amount deducted but order failed,Unexpected charge appears on user's billing statement.,Critical,Billing
Payment failed,Amount was deducted from bank but order status shows failed.,Critical,Billing
Amount deducted but order failed,Amount was deducted from bank but order status shows failed.,Critical,Billing
Refund not received,Payment gateway timed out during checkout.,Medium,Billing
Charged twice for same order,Invoice generated with incorrect amount.,Critical,Billing
Payment failed,Amount was deducted from bank but order status shows failed.,Critical,Billing
Payment gateway timeout,Invoice generated with incorrect amount.,High,Billing
Invoice issue,Amount was deducted from bank but order status shows failed.,Critical,Billing
Unexpected charge on account,Payment gateway timed out during checkout.,Critical,Billing
Unexpected charge on account,Amount was deducted from bank but order status shows failed.,Critical,Billing
Transaction declined,Transaction declined despite sufficient balance.,High,Billing
Invoice issue,Billing information not updated after payment.,Medium,Billing
Payment gateway timeout,User reports payment failure while placing the order.,High,Billing
Amount deducted but order failed,User charged twice for a single transaction.,Critical,Billing
Refund not received,Billing information not updated after payment.,Medium,Billing
Unexpected charge on account,User charged twice for a single transaction.,Critical,Billing
Unexpected charge on account,Amount was deducted from bank but order status shows failed.,Critical,Billing
Subscription payment failed,User reports payment failure while placing the order.,High,Billing
Charged twice for same order,Subscription payment did not go through on renewal.,Critical,Billing
Subscription payment failed,Refund was initiated but not received even after expected time.,High,Billing
Subscription payment failed,Invoice generated with incorrect amount.,High,Billing
Charged twice for same order,Subscription payment did not go through on renewal.,Critical,Billing
Transaction declined,Payment gateway timed out during checkout.,High,Billing
Invoice issue,Billing information not updated after payment.,Medium,Billing
Amount deducted but order failed,Refund was initiated but not received even after expected time.,Critical,Billing
Amount deducted but order failed,Payment gateway timed out during checkout.,Critical,Billing
Invoice issue,Refund was initiated but not received even after expected time.,Medium,Billing
Billing error,Refund was initiated but not received even after expected time.,Medium,Billing
Payment failed,Unexpected charge appears on user's billing statement.,Critical,Billing
Payment failed,User charged twice for a single transaction.,Critical,Billing
Invoice issue,Transaction declined despite sufficient balance.,High,Billing
Charged twice for same order,Payment gateway timed out during checkout.,Critical,Billing
Payment failed,Refund was initiated but not received even after expected time.,High,Billing
Unexpected charge on account,Subscription payment did not go through on renewal.,Critical,Billing
Billing error,Subscription payment did not go through on renewal.,Low,Billing
Payment gateway timeout,User reports payment failure while placing the order.,High,Billing
Subscription payment failed,Subscription payment did not go through on renewal.,High,Billing
Transaction declined,Invoice generated with incorrect amount.,High,Billing
Billing error,Amount was deducted from bank but order status shows failed.,Critical,Billing
Invoice issue,Transaction declined despite sufficient balance.,High,Billing
Charged twice for same order,Amount was deducted from bank but order status shows failed.,Critical,Billing
Billing error,Invoice generated with incorrect amount.,Medium,Billing
Refund not received,Amount was deducted from bank but order status shows failed.,Critical,Billing
Payment failed,Refund was initiated but not received even after expected time.,High,Billing
Invoice issue,Billing information not updated after payment.,Medium,Billing
Payment failed,User charged twice for a single transaction.,Critical,Billing
Refund not received,Unexpected charge appears on user's billing statement.,Critical,Billing
Invoice issue,Billing information not updated after payment.,Medium,Billing
Payment failed,Transaction declined despite sufficient balance.,High,Billing
Payment gateway timeout,User reports payment failure while placing the order.,High,Billing
Amount deducted but order failed,Refund was initiated but not received even after expected time.,Critical,Billing
Billing error,Payment gateway timed out during checkout.,Low,Billing
Refund not received,Payment gateway timed out during checkout.,Medium,Billing
Invoice issue,Refund was initiated but not received even after expected time.,Medium,Billing
Payment gateway timeout,Subscription payment did not go through on renewal.,High,Billing
Unexpected charge on account,Refund was initiated but not received even after expected time.,Critical,Billing
Payment gateway timeout,Refund was initiated but not received even after expected time.,High,Billing
Charged twice for same order,Invoice generated with incorrect amount.,Critical,Billing
Unexpected charge on account,User reports payment failure while placing the order.,Critical,Billing
Payment gateway timeout,Unexpected charge appears on user's billing statement.,Critical,Billing
Billing error,User charged twice for a single transaction.,Critical,Billing
Amount deducted but order failed,Billing information not updated after payment.,Critical,Billing
Unexpected charge on account,Payment gateway timed out during checkout.,Critical,Billing
Subscription payment failed,Amount was deducted from bank but order status shows failed.,Critical,Billing
Unexpected charge on account,Invoice generated with incorrect amount.,Critical,Billing
Payment failed,Billing information not updated after payment.,High,Billing
Subscription payment failed,Transaction declined despite sufficient balance.,High,Billing
Unexpected charge on account,Amount was deducted from bank but order status shows failed.,Critical,Billing
Payment gateway timeout,Billing information not updated after payment.,High,Billing
Invoice issue,Subscription payment did not go through on renewal.,Medium,Billing
Payment failed,User reports payment failure while placing the order.,High,Billing
Unexpected charge on account,Invoice generated with incorrect amount.,Critical,Billing
Amount deducted but order failed,Invoice generated with incorrect amount.,Critical,Billing
Invoice issue,Unexpected charge appears on user's billing statement.,Critical,Billing
Billing error,Refund was initiated but not received even after expected time.,Medium,Billing
Unexpected charge on account,Amount was deducted from bank but order status shows failed.,Critical,Billing
Unexpected charge on account,User charged twice for a single transaction.,Critical,Billing
Amount deducted but order failed,User reports payment failure while placing the order.,Critical,Billing
Invoice issue,Refund was initiated but not received even after expected time.,Medium,Billing
Invoice issue,User reports payment failure while placing the order.,Medium,Billing
Payment failed,User charged twice for a single transaction.,Critical,Billing
Subscription payment failed,Subscription payment did not go through on renewal.,High,Billing
Subscription payment failed,Invoice generated with incorrect amount.,High,Billing
